sentence,label,words
Q：终于登机啦！三亚的花开得再娇艳些吧！    A：是滴，终于登机了。,2,Q ： 终于 登机 啦 ！ 三亚 的 花开 得 再 娇艳 些 吧 ！ A ： 是 滴 ， 终于 登机 了 。
Q：终于回来了，还是家舒服啊    A：恩，好舒服哦,3,Q ： 终于 回来 了 ， 还是 家 舒服 啊 A ： 恩 ， 好 舒服 哦
Q：终于回来了，还是家舒服啊    A：回来噢，家的感觉好！,2,Q ： 终于 回来 了 ， 还是 家 舒服 啊 A ： 回来 噢 ， 家 的 感觉 好 ！
Q：终于见到我的干女儿了！    A：挺不错的哈哈,3,Q ： 终于 见到 我 的 干女儿 了 ！ A ： 挺不错 的 哈哈
Q：终于亲眼看到了，成都果然可爱    A：终于亲眼见到了,2,Q ： 终于 亲眼看到 了 ， 成都 果然 可爱 A ： 终于 亲眼见到 了
Q：终于找到了一张小时候的照片嘿嘿    A：嗯不错的照片，喜欢！,3,Q ： 终于 找到 了 一张 小时候 的 照片 嘿嘿 A ： 嗯 不错 的 照片 ， 喜欢 ！
Q：终于找到了一张小时候的照片嘿嘿    A：哈哈，还真难找到一张他的照片。,2,Q ： 终于 找到 了 一张 小时候 的 照片 嘿嘿 A ： 哈哈 ， 还 真难 找到 一张 他 的 照片 。
Q：周五了，又可以去逛街败家了！有木有这么开心呀？！    A：恩，一定要开心,3,Q ： 周五 了 ， 又 可以 去 逛街 败家 了 ！ 有木有 这么 开心 呀 ？ ！ A ： 恩 ， 一定 要 开心
Q：周五了，又可以去逛街败家了！有木有这么开心呀？！    A：是的呢，开心开心,2,Q ： 周五 了 ， 又 可以 去 逛街 败家 了 ！ 有木有 这么 开心 呀 ？ ！ A ： 是 的 呢 ， 开心 开心
Q：朱槠基来访，我心情好激动啊！    A：期待天天好心情。,3,Q ： 朱槠 基 来访 ， 我 心情 好 激动 啊 ！ A ： 期待 天天 好 心情 。
Q：朱槠基来访，我心情好激动啊！    A：我的心情好激动！,2,Q ： 朱槠 基 来访 ， 我 心情 好 激动 啊 ！ A ： 我 的 心情 好 激动 ！
Q：主动久了会很累，在乎久了会崩溃。    A：累，很崩溃！,4,Q ： 主动 久 了 会 很 累 ， 在乎 久 了 会 崩溃 。 A ： 累 ， 很 崩溃 ！
Q：主银你去忙吧！我自己也能玩很开心！    A：是的呢，开心开心,2,Q ： 主银 你 去 忙 吧 ！ 我 自己 也 能 玩 很 开心 ！ A ： 是 的 呢 ， 开心 开心
Q：总有一天烧死你们这些破情侣。    A：伤心的要死掉,4,Q ： 总有一天 烧死 你们 这些 破 情侣 。 A ： 伤心 的 要死 掉
Q：最近超爱红色，可能与我的心情有关    A：谢谢咯，红色我大爱的,2,Q ： 最近 超爱 红色 ， 可能 与 我 的 心情 有关 A ： 谢谢 咯 ， 红色 我大爱 的
Q：最近两天好开心好幸福啊！    A：好开心啊啊!,2,Q ： 最近 两天 好开心 好 幸福 啊 ！ A ： 好开心 啊 啊 !
Q：最喜欢哈士奇一脸苦大仇深的样子了，而且还是这么小的时候。    A：是自己养的小哈士奇，快三个月了，谢谢！,2,Q ： 最 喜欢 哈士奇 一脸 苦大仇深 的 样子 了 ， 而且 还是 这么 小 的 时候 。 A ： 是 自己 养 的 小 哈士奇 ， 快 三个 月 了 ， 谢谢 ！
Q：最喜欢哈士奇一脸苦大仇深的样子了，而且还是这么小的时候。    A：我还是喜欢哈士奇,3,Q ： 最 喜欢 哈士奇 一脸 苦大仇深 的 样子 了 ， 而且 还是 这么 小 的 时候 。 A ： 我 还是 喜欢 哈士奇
Q：最新虐猫事件，人性何在啊！    A：猫是可怜，更可怜的是人性,4,Q ： 最新 虐猫 事件 ， 人性 何在 啊 ！ A ： 猫 是 可怜 ， 更 可怜 的 是 人性
Q：昨晚舟一回家。看到儿时的小辫子好高兴。    A：恩，好高兴,3,Q ： 昨晚 舟 一 回家 。 看到 儿时 的 小辫子 好 高兴 。 A ： 恩 ， 好 高兴
Q：昨晚舟一回家。看到儿时的小辫子好高兴。    A：呀呀好高兴呀,2,Q ： 昨晚 舟 一 回家 。 看到 儿时 的 小辫子 好 高兴 。 A ： 呀呀 好 高兴 呀
Q：iOS7，越用越喜欢。挺好的    A：谢谢支持！,3,Q ： iOS7 ， 越用 越 喜欢 。 挺 好 的 A ： 谢谢 支持 ！
Q：唉。我好失望我好失望    A：我也是，唉，我也是,4,Q ： 唉 。 我 好 失望 我 好 失望 A ： 我 也 是 ， 唉 ， 我 也 是
Q：爱狗还会做饭的男人，最帅了！    A：我也觉得，我很喜欢，很喜欢,3,Q ： 爱狗 还 会 做饭 的 男人 ， 最帅 了 ！ A ： 我 也 觉得 ， 我 很 喜欢 ， 很 喜欢
Q：爱一个人，就是爱他的灵魂。    A：爱是爱，爱是永恒的。,3,Q ： 爱 一个 人 ， 就是 爱 他 的 灵魂 。 A ： 爱 是 爱 ， 爱是 永恒 的 。
Q：爸爸，明天是六一啦，带我出去玩吧！    A：哈哈，好啊！,2,Q ： 爸爸 ， 明天 是 六一 啦 ， 带 我 出去 玩吧 ！ A ： 哈哈 ， 好 啊 ！
Q：傍晚的雪国。日本北国风光，宛如一幅木刻。    A：恩，很有创意！,3,Q ： 傍晚 的 雪国 。 日本 北国风光 ， 宛如 一幅 木刻 。 A ： 恩 ， 很 有 创意 ！
Q：悲哀到尘埃里，然后开出花来。    A：唉，我也是,4,Q ： 悲哀 到 尘埃 里 ， 然后 开出 花来 。 A ： 唉 ， 我 也 是
Q：被特别在乎的人忽略，会很难过，而装做不在乎，会更难过。    A：唉，我也是,4,Q ： 被 特别 在乎 的 人 忽略 ， 会 很 难过 ， 而 装做 不在乎 ， 会 更 难过 。 A ： 唉 ， 我 也 是
Q：此时此刻真的好无奈。    A：我觉得我好可怜！,4,Q ： 此时此刻 真的 好 无奈 。 A ： 我 觉得 我 好 可怜 ！
Q：当北京象今天这样万里晴空时，这个城市充满着魅力。    A：恩，很有道理,3,Q ： 当 北京 象 今天 这样 万里晴空 时 ， 这个 城市 充满 着 魅力 。 A ： 恩 ， 很 有 道理
Q：多么低调滴奢华呀。    A：是啊，我也觉得，挺好的,3,Q ： 多么 低调 滴 奢华 呀 。 A ： 是 啊 ， 我 也 觉得 ， 挺 好 的
Q：跟男朋友手牵手逛街好开心！    A：开心就好,2,Q ： 跟 男朋友 手牵手 逛街 好开心 ！ A ： 开心 就 好
Q：哈哈少说十年没吃过了    A：哈哈，是啊,2,Q ： 哈哈 少说 十年 没吃过 了 A ： 哈哈 ， 是 啊
Q：好大一只萌货，瞧那小神态娇媚的。    A：赞！,3,Q ： 好大 一只 萌货 ， 瞧 那 小 神态 娇媚 的 。 A ： 赞 ！
Q：好精彩的魔术啊！内牛满面啊。    A：我也是，我也很喜欢，哈哈,3,Q ： 好 精彩 的 魔术 啊 ！ 内牛 满面 啊 。 A ： 我 也 是 ， 我 也 很 喜欢 ， 哈哈
Q：好开心啊。这么多钱可以买好多好多好吃的了。    A：哈哈，是的，我也很喜欢,2,Q ： 好开心 啊 。 这么 多钱 可以 买 好多好多 好吃 的 了 。 A ： 哈哈 ， 是 的 ， 我 也 很 喜欢
Q：好羡慕啊，一颗萝卜都能配出这么多的佳肴。    A：恩，我也觉得，我也觉得不错。,3,Q ： 好羡慕 啊 ， 一颗 萝卜 都 能 配出 这么 多 的 佳肴 。 A ： 恩 ， 我 也 觉得 ， 我 也 觉得 不错 。
Q：今天麻麻早起带汪溜狗耶！开心开心曾开心！    A：哈哈哈~~~,2,Q ： 今天 麻麻 早起 带 汪溜狗 耶 ！ 开心 开心 曾 开心 ！ A ： 哈哈哈 ~ ~ ~
Q：今天一整天都在海边训练。虽然很累，但还是很开心的！    A：开心就好，开心就好,2,Q ： 今天 一整天 都 在 海边 训练 。 虽然 很累 ， 但 还是 很 开心 的 ！ A ： 开心 就 好 ， 开心 就 好
Q：今又买到了二块很特殊的车牌。真开心。    A：哈哈，我也是,2,Q ： 今 又 买 到 了 二块 很 特殊 的 车牌 。 真 开心 。 A ： 哈哈 ， 我 也 是
Q：看了一早晨昨晚的扣篮，高兴了。    A：哈哈，我也是,2,Q ： 看 了 一 早晨 昨晚 的 扣篮 ， 高兴 了 。 A ： 哈哈 ， 我 也 是
Q：看着头发白了的憨豆有点心酸。呜呜呜。    A：我也是，我也很无奈。,4,Q ： 看着 头发 白 了 的 憨豆 有点 心酸 。 呜呜 呜 。 A ： 我 也 是 ， 我 也 很 无奈 。
Q：可爱的龙猫软糖。真舍不得入口啊。    A：是啊，我也觉得挺好看的,3,Q ： 可爱 的 龙 猫 软糖 。 真 舍不得 入口 啊 。 A ： 是 啊 ， 我 也 觉得 挺 好看 的
Q：昆明今晚“月圆花好”，美呆了。！    A：好，我也想去，好想去,3,Q ： 昆明 今晚 “ 月圆花好 ” ， 美呆 了 。 ！ A ： 好 ， 我 也 想 去 ， 好 想 去
Q：路边的野花啊，你总是那么美！    A：是啊，我也觉得很美！,3,Q ： 路边 的 野花 啊 ， 你 总是 那么 美 ！ A ： 是 啊 ， 我 也 觉得 很 美 ！
Q：梦寐以求的垃圾食品，耶！好吃好吃。    A：我也喜欢吃,3,Q ： 梦寐以求 的 垃圾 食品 ， 耶 ！ 好吃 好吃 。 A ： 我 也 喜欢 吃
Q：明天是星期六呀。想起来就开心呀。    A：哈哈，好的，期待,2,Q ： 明天 是 星期六 呀 。 想 起来 就 开心 呀 。 A ： 哈哈 ， 好 的 ， 期待
Q：那些在公交车上偷安全锤的人，都是啥心理？    A：我也觉得，这个社会太可怕了,1,Q ： 那些 在 公交车 上 偷 安全 锤 的 人 ， 都 是 啥 心理 ？ A ： 我 也 觉得 ， 这个 社会 太 可怕 了
Q：男人常把女人的谈情当做助性，而女人偏把男人的调戏当做真情。    A：所以说女人太不厚道了,1,Q ： 男人 常 把 女人 的 谈情 当做 助性 ， 而 女人 偏 把 男人 的 调戏 当做 真情 。 A ： 所以 说 女人 太 不 厚道 了
Q：妮玛感冒了，好难受……    A：可怜的孩子。,4,Q ： 妮玛 感冒 了 ， 好 难受 … … A ： 可怜 的 孩子 。
Q：你说这都是打个伞，怎么做人的差距就那么大昵？！    A：是啊，中国的社会都是这样的,1,Q ： 你 说 这 都 是 打个 伞 ， 怎么 做人 的 差距 就 那么 大昵 ？ ！ A ： 是 啊 ， 中国 的 社会 都 是 这样 的
Q：强迫症患者，伤不起啊伤不起。    A：伤不起伤不起,4,Q ： 强迫症 患者 ， 伤不起 啊 伤不起 。 A ： 伤不起 伤不起
Q：抢镜可耻！抢镜卖萌更可耻！    A：你是城管啊？,0,Q ： 抢镜 可耻 ！ 抢镜 卖萌 更 可耻 ！ A ： 你 是 城管 啊 ？
Q：轻松熊蛋包饭。太萌了！    A：是啊，很可爱的,3,Q ： 轻松 熊 蛋包饭 。 太萌 了 ！ A ： 是 啊 ， 很 可爱 的
Q：人的一生真的需要几个这样的朋友，相互信赖，相互依存。    A：赞！,3,Q ： 人 的 一生 真的 需要 几个 这样 的 朋友 ， 相互 信赖 ， 相互依存 。 A ： 赞 ！
Q：日本的小盆友好有礼貌啊。    A：我觉得不错，不过我也是,3,Q ： 日本 的 小盆 友好 有 礼貌 啊 。 A ： 我 觉得 不错 ， 不过 我 也 是
Q：如果良心都走了，拿什么荣耀这片土地？    A：是啊，中国人都是这样的，而且是个国家的问题,1,Q ： 如果 良心 都 走 了 ， 拿 什么 荣耀 这片 土地 ？ A ： 是 啊 ， 中国 人 都 是 这样 的 ， 而且 是 个 国家 的 问题
Q：上帝啊，终于放暑假啦！    A：哈哈，好吧！,2,Q ： 上帝 啊 ， 终于 放暑假 啦 ！ A ： 哈哈 ， 好 吧 ！
Q：深夜，是一个人心灵最脆弱的时候，也是想念最疯狂的时候。    A：我是有同感，但却无法释怀。,4,Q ： 深夜 ， 是 一个 人 心灵 最 脆弱 的 时候 ， 也 是 想念 最 疯狂 的 时候 。 A ： 我 是 有 同感 ， 但 却 无法 释怀 。
Q：生活就是要这种态度，牙再大，也要笑！哈哈。    A：哈哈，我也是,2,Q ： 生活 就是 要 这种 态度 ， 牙 再 大 ， 也 要 笑 ！ 哈哈 。 A ： 哈哈 ， 我 也 是
Q：谁家的游泳池啊！太有爱了。！    A：我也是这么觉得的，我也很喜欢，很喜欢,3,Q ： 谁家 的 游泳池 啊 ！ 太有 爱 了 。 ！ A ： 我 也 是 这么 觉得 的 ， 我 也 很 喜欢 ， 很 喜欢
Q：天冷了，要是有这么一床被子看书，该是多么惬意啊！    A：哈哈，是啊，我也是,2,Q ： 天冷 了 ， 要是 有 这么 一床 被子 看书 ， 该是 多么 惬意 啊 ！ A ： 哈哈 ， 是 啊 ， 我 也 是
Q：天天收到这些信息真挺烦人的哎。    A：是啊，无聊的人都是无聊的,1,Q ： 天天 收到 这些 信息 真挺 烦人 的 哎 。 A ： 是 啊 ， 无聊 的 人 都 是 无聊 的
Q：忘记曾经设置过备注的人伤不起啊。    A：伤不起啊伤不起,4,Q ： 忘记 曾经 设置 过 备注 的 人伤 不起 啊 。 A ： 伤不起 啊 伤不起
Q：我的小伙伴们最近几天总被骂，我很难过。    A：泪奔。,4,Q ： 我 的 小伙伴 们 最近 几天 总 被 骂 ， 我 很 难过 。 A ： 泪奔 。
Q：我能想到最烂漫的事，是和你一起玩躲猫猫。    A：我也是，很喜欢，很有意思,3,Q ： 我能 想到 最 烂漫 的 事 ， 是 和 你 一起 玩 躲猫猫 。 A ： 我 也 是 ， 很 喜欢 ， 很 有意思
Q：我要的爱，无非就是你一直在。    A：爱你爱你,3,Q ： 我要 的 爱 ， 无非 就是 你 一直 在 。 A ： 爱 你 爱 你
Q：五一劳动节获得了特别礼物，淡定地得瑟一下下，嘿嘿。    A：哈哈，好的好的,2,Q ： 五一劳动节 获得 了 特别 礼物 ， 淡定 地得瑟 一下下 ， 嘿嘿 。 A ： 哈哈 ， 好 的 好 的
Q：现在人都怎么了。出名就这么重要？    A：这就是社会的悲哀，所以才是最可怕的。,1,Q ： 现在 人 都 怎么 了 。 出名 就 这么 重要 ？ A ： 这 就是 社会 的 悲哀 ， 所以 才 是 最 可怕 的 。
Q：小眼睛好纯洁啊！圆嘟嘟的。    A：我也觉得很美啊,3,Q ： 小 眼睛 好 纯洁 啊 ！ 圆 嘟嘟 的 。 A ： 我 也 觉得 很美 啊
Q：心累了，不如出去走走。    A：可惜，我是一个人,4,Q ： 心累 了 ， 不如 出去 走走 。 A ： 可惜 ， 我 是 一个 人
Q：悬水而居，实在是太悠闲了…    A：我也觉得，不错，,3,Q ： 悬水 而 居 ， 实在 是 太 悠闲 了 … A ： 我 也 觉得 ， 不错 ，
Q：训练结束，冬至啦！回家吃老妈给包的饺子去喽?    A：哈哈，我要吃肉,2,Q ： 训练 结束 ， 冬至 啦 ！ 回家 吃 老妈 给 包 的 饺子 去 喽  ? A ： 哈哈 ， 我要 吃 肉
Q：夜逛三里屯，各种体验一下下哈哈。    A：哈哈，我也是,2,Q ： 夜逛 三里屯 ， 各种 体验 一下下 哈哈 。 A ： 哈哈 ， 我 也 是
Q：一想到今天其实是周三伪装成的周五。那个心痛啊！    A：我也是，唉，,4,Q ： 一 想到 今天 其实 是 周三 伪装成 的 周五 。 那个 心痛 啊 ！ A ： 我 也 是 ， 唉 ，
Q：一想到明天马上十一了，就忍不住高兴成这个傻样。    A：哈哈，我也是,2,Q ： 一 想到 明天 马上 十一 了 ， 就 忍不住 高兴 成 这个 傻样 。 A ： 哈哈 ， 我 也 是
Q：意大利的小巷，充塞其中的是浓郁的咖啡香。    A：味道不错，就是好喝,3,Q ： 意大利 的 小巷 ， 充塞 其中 的 是 浓郁 的 咖啡 香 。 A ： 味道 不错 ， 就是 好喝
Q：萤火虫之夏。真的好美！    A：我也很喜欢，很喜欢,3,Q ： 萤火虫 之夏 。 真的 好美 ！ A ： 我 也 很 喜欢 ， 很 喜欢
Q：赢了。明天终于回家了，可以吃美味的家乡料理了，呵呵！    A：哈哈，,2,Q ： 赢 了 。 明天 终于 回家 了 ， 可以 吃 美味 的 家乡 料理 了 ， 呵呵 ！ A ： 哈哈 ，
Q：有年头没见到这么精彩的广告了-_-o    A：我也很喜欢，很喜欢,3,Q ： 有 年头 没 见到 这么 精彩 的 广告 了 -_- o A ： 我 也 很 喜欢 ， 很 喜欢
Q：有时候讨厌一个人不是因为他多坏，而是因为他是个傻逼。    A：那是因为他的素质太差了,1,Q ： 有时候 讨厌 一个 人 不是 因为 他 多坏 ， 而是 因为 他 是 个 傻 逼 。 A ： 那 是因为 他 的 素质 太差 了
Q：有时会觉得自然界神秘美丽得可怕。    A：喜欢就好。,3,Q ： 有时 会 觉得 自然界 神秘 美丽 得 可怕 。 A ： 喜欢 就 好 。
Q：有些事，想多了头疼，想通了心疼。    A：心疼死我了。,4,Q ： 有些 事 ， 想 多 了 头疼 ， 想通 了 心疼 。 A ： 心疼 死 我 了 。
Q：又堵上了。早高峰不堵，现在却堵？！上海真是一座神奇的城市。    A：太堵了，高铁上堵了，还不堵车,1,Q ： 又 堵 上 了 。 早 高峰 不堵 ， 现在 却 堵 ？ ！ 上海 真是 一座 神奇 的 城市 。 A ： 太堵 了 ， 高铁 上 堵 了 ， 还 不堵车
Q：又受伤了！为什么，受伤的总是我？    A：我也不知道为什么，我也不知道,4,Q ： 又 受伤 了 ！ 为什么 ， 受伤 的 总是 我 ？ A ： 我 也 不 知道 为什么 ， 我 也 不 知道
Q：晕，不带这样骂人滴……    A：这年头，太不要脸了,1,Q ： 晕 ， 不带 这样 骂人 滴 … … A ： 这年头 ， 太 不要脸 了
Q：仔仔在签名呢老开心啦，看着仔仔这么有出息我心里很是欣慰啊！    A：哈哈，你也是,2,Q ： 仔仔 在 签名 呢 老 开心 啦 ， 看着 仔仔 这么 有 出息 我 心里 很 是 欣慰 啊 ！ A ： 哈哈 ， 你 也 是
Q：怎么用微信的人，声音都变得发嗲了？    A：这就是所谓的贱贱的人，,1,Q ： 怎么 用 微信 的 人 ， 声音 都 变得 发嗲 了 ？ A ： 这 就是 所谓 的 贱 贱 的 人 ，
Q：这个设计好哦，不是一般地节省空间啊！    A：谢谢支持！,3,Q ： 这个 设计 好 哦 ， 不是 一般 地 节省 空间 啊 ！ A ： 谢谢 支持 ！
